;Data;Alagamento;Bairro;Tipo;Horário Inicial;Horário Final;Endereço;Sentido;Referência
374;06/03/21;1;Pinheiros;Inativo Transitável;02:03;03:55;AV. STO. AMARO; AMBOS; AV. PROF. VICENTE RAO
375;06/03/21;1;Pinheiros;Inativo Transitável;02:24;06:47;R. OLIVIA FEDER (ITAIM BIBI); BAIRRO/CENTRO; AV DAS NACOES UNIDAS
376;06/03/21;1;Pinheiros;Inativo Transitável;02:36;04:03;VD. ENG. ANTONIO MOLITERNO; BAIRRO/CENTRO; ALTURA DO NÚMERO 0
377;06/03/21;1;Pinheiros;Inativo Transitável;19:10;20:16;AV. DAS. NACOES UNIDAS; INTERLAGOS/CASTELO - LOCAL; R. OLIVIA FEDER
378;06/03/21;1;Mooca;Inativo Transitável;04:52;10:09;AV. SALIM FARAH MALUF (AGUA RASA); V PRUDENTE/MARGINAL - EXPRESSA; R HERVAL
379;06/03/21;1;Santo Amaro;Inativo Transitável;06:55;08:37;R. JOAO ALFREDO; BAIRRO/CENTRO; AL. STO. AMARO
380;07/03/21;1;Casa Verde;Inativo Transitável;07:34;08:36;AV. ANTONIO MUNHOZ BONILHA; CENTRO/BAIRRO; ALTURA DO NÚMERO 80
381;07/03/21;1;Sé;Inativo Intransitável;12:14;12:29;R. PRES. BATISTA PEREIRA; UNICO; R. PRES. COSTA PINTO
382;07/03/21;1;Sé;Inativo Transitável;13:00;20:04;AV. MERCURIO; BAIRRO/CENTRO; PC. S. VITO
383;07/03/21;1;Sé;Inativo Transitável;14:35;22:08;MARGINAL TIETE ASCB CENTRAL; A SENNA/CASTELO B - ÚNICA; VD. DOMINGOS FRANCIULLI NETTO
384;07/03/21;1;Pinheiros;Inativo Transitável;12:17;15:32;MARGINAL PINHEIROS INTCB; INTERLAGOS/CASTELO - EXPRESSA; PTE. OCTAVIO FRIAS DE OLIVEIRA
385;07/03/21;1;Pinheiros;Inativo Transitável;12:17;14:02;AV. DRA RUTH CARDOSO (ALTO DE PINHEIROS); INTERLAGOS/CASTELO; R SUMIDOURO
386;07/03/21;1;Pinheiros;Inativo Transitável;12:24;13:43;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS); INTERLAGOS/CASTELO - LOCAL; R OLIVIA FEDER
387;07/03/21;1;Mooca;Inativo Intransitável;06:55;09:21;AV. SALIM FARAH MALUF; V PRUDENTE/MARGINAL - ESQUERDA; AV. CELSO GARCIA
388;07/03/21;1;Mooca;Inativo Transitável;07:58;15:07;:58 a 15:07AV. SALIM FARAH MALUF; V PRUDENTE/MARGINAL - ESQUERDA; AV. CELSO GARCIA
389;07/03/21;1;Mooca;Inativo Transitável;12:05;12:44;AV. ALCANTARA MACHADO; AMBOS - EXPRESSA; R. SILVA JARDIM
390;07/03/21;1;Vila Prudente;Inativo Transitável;15:28;15:38;AV. PROF LUIZ IGNACIO ANHAIA MELLO (SAO LUCAS); V PRUDENTE/SAPOPEMBA; ALTURA DO NÚMERO 4376
391;07/03/21;1;Vila Mariana;Inativo Transitável;12:22;13:19;AV. DR. RICARDO JAFET; S PAULO/SANTOS; R. MARY BAIDA SALEM
392;08/03/21;1;Perus;Inativo Intransitável;16:02;17:22;R. FIORELLI PECCICACCO; AMBOS; PÇA. INÁCIO DIAS
393;08/03/21;1;Perus;Inativo Intransitável;16:30;17:30;a 17:30R. BERNARDO JOSÉ DE LORENA; AMBOS; ALTURA DO NUMERO 44
394;09/03/21;1;Itaquera;Inativo Intransitável;18:52;19:09;AV. JOSE PINHEIRO BORGES; BAIRRO/CENTRO; VD. PREF. JOSE CARLOS DE F. FERRAZ
395;11/03/21;1;Casa Verde;Inativo Transitável;16:41;17:54;MARGINAL TIETE ASCB EXPRESSA (CASA VERDE); A SENNA/CASTELO B - EXPRESSA; PTE DA CASA VERDE-JORN.WALTER ABRAHAO
396;11/03/21;1;Casa Verde;Inativo Intransitável;16:52;16:57;AV. NSRA DO O (FREGUESIA DO O); AMBOS; AV ANTONIO MUNHOZ BONILHA
397;17/03/21;1;Pinheiros;Inativo Intransitável;20:03;22:20;:03 a 22:20AV. STO AMARO; BAIRRO/CENTRO; AV PROF VICENTE RAO
398;17/03/21;1;Pinheiros;Inativo Intransitável;20:05;22:21;AV. STO AMARO; BAIRRO/CENTRO; AV MORUMBI
399;17/03/21;1;Mooca;Inativo Transitável;20:27;20:47;R. SILVA JARDIM; CENTRO/BAIRRO; AV. ALCANTARA MACHADO
400;17/03/21;1;Mooca;Inativo Intransitável;20:34;20:48;AV. CELSO GARCIA; AMBOS; R. HIPODROMO
401;17/03/21;1;Mooca;Inativo Transitável;20:35;21:09;VD. DO GLICERIO (BRAS); LAPA/PENHA; ALTURA DO NÚMERO 1
402;17/03/21;1;Mooca;Inativo Transitável;20:38;21:07;AV. ALCANTARA MACHADO (BELEM); CENTRO/BAIRRO; R CARNEIRO LEAO
403;17/03/21;1;Mooca;Inativo Transitável;20:42;21:47;R. DOS TRILHOS (MOOCA); UNICO; R BRESSER
404;17/03/21;1;Mooca;Inativo Transitável;20:50;21:03;AV. CD. DE. FRONTIN; CENTRO/BAIRRO; R. CARLOS SILVA
405;17/03/21;1;Mooca;Inativo Intransitável;20:56;21:17;R. CARLOS SILVA; AMBOS; AV. CD. DE. FRONTIN
406;17/03/21;1;Santo Amaro;Inativo Transitável;19:54;22:22;:22AV. VITOR MANZINI; CENTRO/BAIRRO; R. ELIAS ANTONIO ZOGBI
407;17/03/21;1;Santo Amaro;Inativo Intransitável;19:56;20:37;AV. STO AMARO; CENTRO/BAIRRO; AV ROQUE PETRONI JUNIOR
408;17/03/21;1;Santo Amaro;Inativo Transitável;20:14;22:33;AV. ROQUE PETRONI JUNIOR; DIADEMA/MARGINAL; R CANCIONEIRO POPULAR
409;17/03/21;1;Santo Amaro;Inativo Transitável;20:16;22:33;AV. VITOR MANZINI; CENTRO/BAIRRO; R ELIAS ANTONIO ZOGBI
410;17/03/21;1;Santo Amaro;Inativo Transitável;21:57;23:17;AV. STO AMARO; CENTRO/BAIRRO; R IRINEU MARINHO
411;18/03/21;1;Jaçanã/ Tremembé;Inativo Intransitável;17:20;18:40;AV. CEL. SEZEFREDO FAGUNDES; BAIRRO/CENTRO; ALTURA DO NÚMERO 14233
412;18/03/21;1;Vila Maria/ Vila Guilherme;Inativo Transitável;08:35;14:11;MARGINAL TIETE ASCB EXPRESSA; A SENNA/CASTELO B; AV. EDUC. PAULO FREIRE
413;18/03/21;1;Sé;Inativo Transitável;06:41;06:51;VEL. PRES. JOAO GOULART; LAPA/PENHA; AL. GLETE
414;18/03/21;1;Sé;Inativo Transitável;06:41;06:50;VEL. PRES. JOAO GOULART; AMBOS; AV. PACAEMBU
