index,Origem,Destino,Num_viagens,Tempo de viagem (min),Número de nós,Percurso entre nós,Tempo ponderado sem chuva (min)
348,138100960,1095938141,2310.06,3.94,32,"[138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1095786276, 1095786111, 663895337, 1095786004, 8754143613, 2450639696, 1095786068, 1095938141]",9103.17
349,138100960,1040335345,338.30,9.75,60,"[138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1095786276, 1095786111, 663895337, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1069859295, 1040334938, 1276603893, 1040335041, 7285418237, 3886568121, 3886568141, 6896504934, 8773901166, 8773901174, 6896504945, 7285150474, 7285150473, 2434359272, 6896504976, 9466181295, 7285141469, 8773602963, 7285141461, 1269522877, 1269523805, 1256295212, 7279960384, 1040335345]",3299.02
350,138100960,6358057222,390.98,10.95,56,"[138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 3243672325, 3243672324, 663049611, 934867585, 663049628, 1081500505, 1095785939, 1095938075, 1095937873, 1095937801, 1081500526, 663049632, 1069859162, 4934171202, 4934171201, 663895350, 6172836597, 663049663, 1096517165, 6173282165, 663301463, 663301461, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 662464003, 1607591273, 1984335414, 1984335418, 1984335505, 6358057222]",4281.32
351,138100960,1095092347,834.90,8.10,51,"[138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 3243672325, 3243672324, 663049611, 934867585, 663049628, 1081500505, 1095785939, 1095938075, 1095937873, 1095937801, 1081500526, 663049632, 1069859162, 4934171202, 4934171201, 663895350, 6172836597, 663049663, 1096517165, 6173282165, 663301463, 663301461, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 1095092347]",6762.27
352,138100960,155371115,360.53,15.85,40,"[138100960, 138100968, 663895205, 356234106, 1079949685, 1080883502, 1079949677, 934867545, 6924796206, 1080024778, 1080024798, 1080024860, 1080024788, 1080024885, 2524219449, 663895348, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 1734763168, 155374975, 155375236, 155371115]",5716.01
353,2524219470,8660065212,436.10,6.23,37,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",2717.37
354,2524219470,138100960,1789.12,3.81,18,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 138100960]",6809.40
355,2524219470,8493071757,385.00,2.10,9,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 6080762281, 6080762282, 8493071757]",808.91
356,2524219470,173912077,467.08,6.85,27,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 6080762281, 6080762282, 8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 1984335298, 155371178, 8812225714, 8812225715, 9501602407, 9501602404, 1664200651, 173912077]",3197.61
357,2524219470,1664086406,1327.62,6.68,19,"[2524219470, 663895348, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386505, 155389017, 6573547671, 6573547668, 5502272142, 5502269714, 5502272125, 1836988930, 1664079316, 1664086406]",8867.10
358,2524219470,2488906786,222.52,8.66,23,"[2524219470, 663895348, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2488906786]",1926.86
359,2524219470,1049140465,323.26,4.87,18,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 923645194, 1049140465]",1573.14
360,2524219470,1049895346,1407.15,5.42,24,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 1095937952, 1049039601, 571513867, 8765850298, 1049895324, 7950064570, 1049895328, 1049895346]",7625.00
361,2524219470,1095938141,1549.15,3.35,22,"[2524219470, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1095785939, 1095938075, 1095786195, 1095785869, 1095786088, 1095786181, 1095785945, 1095937743, 1095786068, 1095938141]",5183.02
362,2524219470,1071641620,2438.69,4.18,17,"[2524219470, 663895348, 663470886, 663470911, 663470961, 663470968, 662714396, 5502264332, 663895356, 6172836612, 663049663, 6172836620, 6172836626, 1096518567, 7285656624, 1107116574, 1071641620]",10181.59
363,2524219470,1095092347,343.05,5.35,23,"[2524219470, 663895348, 663470886, 663470911, 663470961, 663470968, 662714396, 5502264332, 663895356, 6172836612, 663049663, 1096517165, 6173282165, 663301463, 663301461, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 1095092347]",1833.96
364,8493071757,340185206,404.27,9.60,46,"[8493071757, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 934867585, 663049611, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 4551622063, 1079204055, 9178859335, 4553018169, 1079203233, 356234130, 663895121, 663895122, 492307165, 2393022598, 1759833371, 1760004659, 2393022602, 1759833382, 1759750087, 340185209, 1759958160, 340185200, 470094120, 333737036, 470094099, 340185206]",3879.08
365,8493071757,4499663530,183.52,11.49,58,"[8493071757, 438679246, 356233965, 6936069477, 1080109308, 663895454, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 135556901, 1424266186, 1759573924, 130010027, 2394594065, 2394631677, 130010129, 1424266115, 458457594, 138093377, 458457643, 2394600299, 1424266140, 138081299, 1424266148, 155423723, 138110075, 1420176532, 445062727, 155425830, 334383136, 334383138, 4499663530]",2108.55
366,8493071757,129958225,334.36,7.87,28,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",2631.60
367,8493071757,130009969,1948.23,10.24,34,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 129960040, 173890845, 129959150, 2385915999, 6733297794, 135611215, 130009968, 130009969]",19946.06
368,8493071757,433999406,194.27,8.24,34,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 173963331, 173889242, 2061326901, 173942551, 7949876303, 180588150, 130112045, 433999406]",1600.80
369,8493071757,242661092,412.36,10.92,45,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 1678467683, 1664079266, 1678467680, 1649595152, 8769966262, 5337763141, 5337763160, 1649595154, 1678467305, 5337768229, 1649588845, 5337763142, 5337763153, 1649595215, 7941045822, 1649595248, 1649595262, 6944027565, 6100793664, 6100793665, 1678677786, 1678677692, 242660069, 7950994318, 242659246, 5337860847, 242661086, 242661087, 242661092]",4500.99
370,8493071757,4106913804,487.00,10.94,33,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086, 155340248, 155340246, 1678946459, 1678946513, 1678946504, 765175095, 4106913804]",5327.20
371,8493071757,5345831151,396.34,11.29,52,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 2893869026, 11906494656, 2893869021, 2893869024, 2880986587, 2880986593, 2880989850, 2880985562, 2888327028, 2880996691, 2881008772, 2880999107, 2880986564, 1676059699, 5768623836, 2880982077, 2036988637, 1676059006, 274043722, 1676058993, 1676058982, 8769278861, 1676981944, 1676202377, 4900110794, 1676202342, 1677247775, 5345831151]",4474.50
372,8493071757,7285084235,2656.11,3.62,21,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1266042945, 2356792829, 2356792814, 2356795806, 7285084235]",9615.51
373,8493071757,8660065212,1310.60,7.15,30,"[8493071757, 438679246, 356233965, 6936069477, 1080109308, 663895454, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",9372.87
374,8493071757,138100960,3813.66,4.73,11,"[8493071757, 438679246, 356233965, 6936069477, 1080109308, 663895454, 1079949685, 356234106, 663895205, 138100968, 138100960]",18025.11
375,8493071757,2524219470,881.78,2.32,11,"[8493071757, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024860, 1080024788, 1080024885, 2524219449, 2524219470]",2050.12
376,8493071757,173912077,193.34,4.74,19,"[8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 1984335298, 155371178, 8812225714, 8812225715, 9501602407, 9501602404, 1664200651, 173912077]",917.39
377,8493071757,1664086406,820.92,6.38,18,"[8493071757, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386505, 155389017, 6573547671, 6573547668, 5502272142, 5502269714, 5502272125, 1836988930, 1664079316, 1664086406]",5235.77
378,8493071757,2488906786,718.70,8.36,22,"[8493071757, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2488906786]",6007.11
379,8493071757,1679523477,119.79,11.18,29,"[8493071757, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 2351752349, 7934287448, 1679523356, 1679523470, 1679523661, 1679523624, 4820661834, 4820661844, 1679523477]",1338.88
380,8493071757,1667834763,396.02,13.06,35,"[8493071757, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 1664522952, 8789512679, 1664523006, 8789512674, 1667834536, 1667834763]",5171.46
381,8493071757,4560347947,109.04,10.33,27,"[8493071757, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 923645194, 667546014, 667546005, 1041650778, 335966083, 356234136, 3357170291, 340183013, 1265860708, 1041041198, 252018929, 252018930, 4560347947]",1126.11
382,8493071757,1049140465,572.46,6.05,16,"[8493071757, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 923645194, 1049140465]",3465.50
383,8493071757,1095938141,165.77,4.53,20,"[8493071757, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1095785939, 1095938075, 1095786195, 1095785869, 1095786088, 1095786181, 1095785945, 1095937743, 1095786068, 1095938141]",751.41
384,8493071757,1071641620,316.56,5.40,18,"[8493071757, 438680003, 663895615, 1984335342, 1876046748, 1876046776, 663470968, 662714396, 5502264332, 663895356, 6172836612, 663049663, 6172836620, 6172836626, 1096518567, 7285656624, 1107116574, 1071641620]",1710.06
385,8493071757,6358057222,335.45,7.61,18,"[8493071757, 438680003, 663895615, 1984335342, 1876046748, 1876046776, 9388234055, 1876046754, 663002528, 663002529, 155383649, 1984335386, 155384033, 2530192753, 1984335414, 1984335418, 1984335505, 6358057222]",2552.32
386,8493071757,1095092347,485.57,5.47,15,"[8493071757, 438680003, 663895615, 1984335342, 1876046748, 1876046776, 9388234055, 1876046754, 663002528, 663002529, 155383649, 662491968, 662491899, 662491818, 1095092347]",2657.73
387,8493071757,1645957962,317.76,10.64,28,"[8493071757, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 1607796854, 1607796925, 1645958020, 1645957987, 1645957962]",3379.42
388,155371196,129958225,628.05,4.01,14,"[155371196, 135581501, 2368045749, 135577725, 173951729, 173951731, 173952734, 173950299, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",2520.40
389,155371196,130009969,873.64,6.38,20,"[155371196, 135581501, 2368045749, 135577725, 173951729, 173951731, 173952734, 173950299, 173888102, 173965001, 173889245, 173963334, 129960040, 173890845, 129959150, 2385915999, 6733297794, 135611215, 130009968, 130009969]",5574.27
390,155371196,433999406,123.92,4.12,16,"[155371196, 135581501, 2368045749, 135577725, 7292425423, 2477132061, 135580248, 135580250, 2061326895, 2413894501, 135583649, 173942551, 7949876303, 180588150, 130112045, 433999406]",510.87
391,155371196,2106532284,359.86,4.86,19,"[155371196, 135581501, 2368045749, 135577725, 7292425423, 135572752, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 5338815373, 1706413619, 2357354491, 2456171451, 1664231948, 1706344385, 2106532284]",1748.86
392,155371196,5334219098,247.36,6.67,19,"[155371196, 135581501, 2368045749, 135577725, 7292425423, 135572752, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 1706413866, 1625722471, 6755956231, 6755956234, 2066421041, 2066421039, 5334219098]",1650.93
393,155371196,7285084235,628.10,2.95,21,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2477097613, 173909118, 173909553, 155402556, 1079950239, 155399660, 7474565439, 1266042893, 2363551346, 438679852, 2061326965, 1266042945, 2356792829, 2356792814, 2356795806, 7285084235]",1852.43
394,155371196,173912077,1496.63,2.77,15,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2363551370, 2363551372, 1664200682, 6928860086, 9501602407, 9501602404, 1664200651, 173912077]",4149.85
395,155371196,1664086406,726.69,8.53,30,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2477100506, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 2363607689, 2363607695, 3407178774, 8993303729, 2363607709, 8765420329, 7848300237, 8328973130, 7959927461, 1664086406]",6201.10
396,155371196,8707027731,520.90,16.09,53,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2477100506, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086, 155340248, 155340246, 1678946459, 1678946513, 1678946504, 765175095, 1678946760, 736974034, 736974035, 2479542188, 1679429366, 1422508666, 2479550364, 1679469398, 736972593, 4022199402, 1678061709, 1678061695, 1678061694, 1678061685, 1678061679, 1678075562, 1660727155, 737144139, 1678061659, 8707027731]",8381.83
397,155371196,1664240116,151.69,20.17,61,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2477100506, 2476930122, 2477104854, 155399667, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 1659407884, 1659407897, 1836781417, 2432135954, 1836781416, 1836781431, 2644519641, 7786281744, 7786281749, 8761508603, 8761508602, 1664240105, 8761508599, 1664240116]",3059.80
398,155371196,1836711231,683.59,18.20,60,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2477100506, 2476930122, 2477104854, 155399667, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 155385556, 1876046749, 1876046776, 9388234055, 1876046754, 663002528, 663002529, 155383649, 1984335386, 155384033, 2530192753, 1984335414, 1984335418, 1984335505, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378710, 1659408410, 1659408811, 296884194, 7941307466, 10866619317, 3901940071, 4615481383, 4615481382, 1836711231]",12443.74
399,155371196,1095092347,124.10,9.34,36,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2477100506, 2476930122, 2477104854, 155399667, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 155385556, 1876046749, 1876046776, 9388234055, 1876046754, 663002528, 663002529, 155383649, 662491968, 662491899, 662491818, 1095092347]",1159.13
400,155371196,1645957962,152.76,14.32,45,"[155371196, 155403558, 2477095823, 155403116, 2477097619, 2492723686, 2492723688, 2477100506, 2476930122, 2477104854, 155399667, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 1607796854, 1607796925, 1645958020, 1645957987, 1645957962]",2188.27
401,173912077,4499663530,193.34,13.13,44,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 552893605, 552893618, 2527914888, 2413894428, 1706350251, 1706350269, 2413894501, 135583649, 129960045, 7949898526, 173944380, 2413894424, 2384916886, 129960395, 140797459, 2501324819, 133463192, 2110155232, 2384739335, 135615276, 462003860, 462003859, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420176532, 445062727, 155425830, 334383136, 334383138, 4499663530]",2537.90
402,173912077,129958225,467.08,8.02,24,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 155403114, 2477149351, 135581192, 135581501, 2368045749, 135577725, 173951729, 173951731, 173952734, 173950299, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",3743.83
403,173912077,130009969,99.02,10.26,27,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 552893605, 552893618, 2527914888, 2413894428, 1706350251, 1706350269, 2413894501, 135583649, 129960045, 7949898526, 7949898525, 129959874, 173890845, 129959150, 2385915999, 6733297794, 135611215, 130009968, 130009969]",1016.33
404,173912077,8773249082,204.21,9.77,30,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 552893605, 552893618, 2527914888, 2413894428, 1706350251, 1706350269, 2413894501, 135583649, 173942551, 7949876303, 180588150, 130112045, 2108104636, 180588077, 8790492631, 8790492630, 8790492618, 8790492617, 8790482695, 8790482698, 4489631712, 8773249082]",1996.04
405,173912077,2106532284,233.54,8.17,27,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 552893605, 552893618, 2527914888, 2413894428, 1706350251, 1706350269, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 5338815373, 1706413619, 2357354491, 2456171451, 1664231948, 1706344385, 2106532284]",1907.01
406,173912077,2780533002,121.21,7.52,23,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 552893605, 552893618, 2343342281, 1678609571, 656455534, 656453413, 656449771, 2372868206, 1706349290, 1706349272, 1678609333, 1706349265, 1706349143, 1706347554, 2780533002]",911.97
407,173912077,4106913804,420.94,9.02,27,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086, 155340248, 155340246, 1678946459, 1678946513, 1678946504, 765175095, 4106913804]",3797.66
408,173912077,7285084235,1653.92,5.72,28,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 155403114, 155403115, 155403116, 2477097619, 2477097613, 173909118, 173909553, 155402556, 1079950239, 155399660, 7474565439, 1266042893, 2363551346, 438679852, 2061326965, 1266042945, 2356792829, 2356792814, 2356795806, 7285084235]",9468.51
409,173912077,138100960,745.98,7.92,27,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 356233965, 6936069477, 1080109308, 663895454, 1079949685, 356234106, 663895205, 138100968, 138100960]",5905.48
410,173912077,2524219470,467.08,7.62,32,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679962, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024860, 1080024788, 1080024885, 2524219449, 2524219470]",3558.72
411,173912077,8493071757,193.34,5.51,24,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679962, 438679246, 8493071757]",1065.76
412,173912077,155371196,1724.18,4.02,12,"[173912077, 317442843, 2527914930, 2527914909, 1678551667, 1679631523, 7291731615, 552893941, 155403114, 155403115, 2477131996, 155371196]",6930.61
413,173912077,5337689323,2246.24,5.59,15,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 173917846, 173917847, 173917858, 1678467683, 1664079266, 1678467680, 4497560388, 5337689323]",12547.22
414,173912077,1678678859,2067.59,4.92,22,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 173917846, 173917847, 173917858, 1678467683, 1664079266, 1678467680, 1649595152, 8769966262, 5337763141, 5337763160, 1649595154, 1678467305, 5337768229, 1649588845, 1678678859]",10172.07
415,173912077,1664115915,4523.86,4.74,15,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 173917846, 173917847, 173917858, 6943211214, 5282655214, 1664111477, 3056110336, 1664115915]",21461.28
416,173912077,1678842086,374.83,6.51,20,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086]",2438.69
417,173912077,1664086406,2216.43,6.17,23,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 2363607689, 2363607695, 3407178774, 8993303729, 2363607709, 8765420329, 7848300237, 8328973130, 7959927461, 1664086406]",13680.45
418,173912077,1664240116,151.69,20.55,61,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 1659407884, 1659407897, 1836781417, 2432135954, 1836781416, 1836781431, 2644519641, 7786281744, 7786281749, 8761508603, 8761508602, 1664240105, 8761508599, 1664240116]",3117.85
419,173912077,1049895346,236.94,11.90,43,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679962, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 1095937952, 1049039601, 571513867, 8765850298, 1049895324, 7950064570, 1049895328, 1049895346]",2819.66
